frame_id,agent_id,pos_x,pos_y,scene_id,label,time,heading,velocity
112.5,0,7.417315036870364,2.2833609279666693,0,pedestrian,4.5,-0.1558419845409411,1.6300192925760308
115.0,0,7.58103336446666,2.2751851898266695,0,pedestrian,4.6,-0.049896381350748045,1.6392233979864421
117.5,0,7.745424638799993,2.2712904783600028,0,pedestrian,4.7,-0.023687285292905858,1.6443740406107572
120.0,0,7.909815913133327,2.267395766893336,0,pedestrian,4.8,-0.02368728529290573,1.6443740406107807
122.5,0,8.07420718746666,2.2635010554266697,0,pedestrian,4.9,-0.02368728529290316,1.6443740406107572
125.0,0,8.238598461799993,2.259606343960003,0,pedestrian,5.0,-0.023687285292905858,1.6443740406107719
127.5,0,8.402989736133327,2.255711632493336,0,pedestrian,5.1,-0.023687285292905858,1.6443740406107719
130.0,0,8.56738101046666,2.2518169210266694,0,pedestrian,5.2,-0.023687285292905858,1.6443740406107572
132.5,0,8.731772284799993,2.247922209560003,0,pedestrian,5.3,-0.02368728529290316,1.6443740406107719
135.0,0,8.896163559133328,2.2440274980933363,0,pedestrian,5.4,-0.0236872852929056,1.644374040610775
137.5,0,9.06055483346666,2.2401327866266696,0,pedestrian,5.5,-0.023687285292905858,1.6443740406107719
140.0,0,9.224946107799994,2.236238075160003,0,pedestrian,5.6,-0.023687285292905858,1.6443740406107719
142.5,0,9.389337382133327,2.2323433636933365,0,pedestrian,5.7,-0.02368728529290316,1.6443740406107572
145.0,0,9.557189525399993,2.232927569880003,0,pedestrian,5.8,0.003480466893889538,1.678531599228388
147.5,0,9.725906885899994,2.234631505480003,0,pedestrian,5.9,0.010099006210551964,1.687259646012308
150.0,0,9.894624246399992,2.2363354410800027,0,pedestrian,6.0,0.010099006210549438,1.687259646012305
152.5,0,10.063341606899993,2.238039376680003,0,pedestrian,6.1,0.010099006210551964,1.6872596460123228
155.0,0,10.232058967399993,2.239743312280003,0,pedestrian,6.2,0.010099006210551964,1.687259646012308
157.5,0,10.400776327899992,2.2414472478800027,0,pedestrian,6.3,0.010099006210549438,1.687259646012305
160.0,0,10.569493688399993,2.243151183480003,0,pedestrian,6.4,0.010099006210551964,1.687259646012308
162.5,0,10.738211048899991,2.2448551190800026,0,pedestrian,6.5,0.010099006210549438,1.687259646012305
165.0,0,10.906928409399992,2.2465590546800027,0,pedestrian,6.6,0.010099006210551964,1.6872596460123228
167.5,0,11.075645769899992,2.248262990280003,0,pedestrian,6.7,0.010099006210551964,1.687259646012308
170.0,0,11.244363130399991,2.2499669258800026,0,pedestrian,6.8,0.010099006210549438,1.687259646012305
172.5,0,11.413080490899992,2.2516708614800027,0,pedestrian,6.9,0.010099006210551964,1.687259646012308
175.0,0,11.569396404388879,2.2391307029888914,0,pedestrian,7.0,-0.08005173504608025,1.5681811242598127
177.5,0,11.722611956124991,2.2230295209750026,0,pedestrian,7.1,-0.1047041240068479,1.5405925274402
180.0,0,11.875827507861102,2.206928338961114,0,pedestrian,7.2,-0.10470412400684911,1.5405925274401684
182.5,0,12.029043059597214,2.190827156947225,0,pedestrian,7.3,-0.1047041240068479,1.5405925274402
185.0,0,12.182258611333324,2.174725974933336,0,pedestrian,7.4,-0.10470412400685199,1.540592527440169
187.5,0,12.335474163069435,2.158624792919447,0,pedestrian,7.5,-0.10470412400684911,1.5405925274401822
190.0,0,12.488689714805547,2.1425236109055583,0,pedestrian,7.6,-0.1047041240068479,1.5405925274402
192.5,0,12.641905266541658,2.1264224288916695,0,pedestrian,7.7,-0.10470412400684911,1.5405925274401684
195.0,0,12.79512081827777,2.1103212468777803,0,pedestrian,7.8,-0.10470412400685078,1.5405925274402004
197.5,0,12.94833637001388,2.0942200648638916,0,pedestrian,7.9,-0.10470412400684911,1.5405925274401684
200.0,0,13.10155192174999,2.078118882850003,0,pedestrian,8.0,-0.10470412400684911,1.5405925274401822
202.5,0,13.254767473486103,2.062017700836114,0,pedestrian,8.1,-0.1047041240068479,1.5405925274402
205.0,0,13.407983025222213,2.0459165188222252,0,pedestrian,8.2,-0.10470412400684911,1.5405925274401822
207.5,0,13.561198576958326,2.029815336808336,0,pedestrian,8.3,-0.10470412400685078,1.540592527440173
210.0,0,13.70967603432142,2.0167380617571458,0,pedestrian,8.4,-0.08784913749414083,1.4905224073382541
212.5,0,13.85104635012499,2.008196647150003,0,pedestrian,8.5,-0.06034537028196279,1.4162811145352614
215.0,0,13.992416665928562,1.99965523254286,0,pedestrian,8.6,-0.060345370281960464,1.416281114535279
217.5,0,14.133786981732134,1.991113817935717,0,pedestrian,8.7,-0.06034537028196203,1.4162811145352792
220.0,0,14.275157297535706,1.9825724033285743,0,pedestrian,8.8,-0.060345370281960464,1.4162811145352536
222.5,0,14.416527613339277,1.9740309887214313,0,pedestrian,8.9,-0.06034537028196279,1.4162811145352614
225.0,0,14.557897929142849,1.9654895741142886,0,pedestrian,9.0,-0.060345370281960464,1.416281114535279
227.5,0,14.69926824494642,1.9569481595071456,0,pedestrian,9.1,-0.06034537028196203,1.4162811145352792
230.0,0,14.84063856074999,1.9484067449000029,0,pedestrian,9.2,-0.06034537028196122,1.4162811145352612
232.5,0,14.982008876553563,1.93986533029286,0,pedestrian,9.3,-0.06034537028196203,1.416281114535254
235.0,0,15.123379192357135,1.931323915685717,0,pedestrian,9.4,-0.06034537028196203,1.4162811145352792
237.5,0,15.264749508160705,1.9227825010785742,0,pedestrian,9.5,-0.06034537028196122,1.4162811145352612
240.0,0,15.406119823964277,1.9142410864714312,0,pedestrian,9.6,-0.06034537028196203,1.4162811145352792
242.5,0,15.547490139767849,1.9056996718642885,0,pedestrian,9.7,-0.060345370281960464,1.416281114535279
245.0,0,15.688860455571419,1.8971582572571455,0,pedestrian,9.8,-0.06034537028196279,1.4162811145352363
247.5,0,15.83023077137499,1.8886168426500027,0,pedestrian,9.9,-0.060345370281960464,1.416281114535279
250.0,0,15.971601087178563,1.8800754280428598,0,pedestrian,10.0,-0.06034537028196203,1.4162811145352792
252.5,0,16.112971402982133,1.871534013435717,0,pedestrian,10.1,-0.06034537028196122,1.4162811145352612
255.0,0,16.254341718785707,1.862992598828574,0,pedestrian,10.2,-0.060345370281961276,1.416281114535297
257.5,0,16.395712034589277,1.8544511842214313,0,pedestrian,10.3,-0.06034537028196122,1.4162811145352359
260.0,0,16.537082350392847,1.8459097696142883,0,pedestrian,10.4,-0.06034537028196279,1.4162811145352614
262.5,0,16.67845266619642,1.8373683550071456,0,pedestrian,10.5,-0.06034537028195971,1.4162811145352967
0.0,1,0.7267824419999972,3.0561477924000027,0,pedestrian,0.0,0.029151362319012258,0.0
2.5,1,0.8865148543076895,3.060805529284618,0,pedestrian,0.1,0.029151362319012258,1.598003068035882
5.0,1,1.0462472666153817,3.0654632661692336,0,pedestrian,0.2,0.02915136231901228,1.598003068035881
7.5,1,1.205979678923074,3.0701210030538486,0,pedestrian,0.3,0.0291513623190095,1.5980030680358812
10.0,1,1.3657120912307663,3.074778739938464,0,pedestrian,0.4,0.029151362319012237,1.5980030680358828
12.5,1,1.5254445035384585,3.0794364768230795,0,pedestrian,0.5,0.02915136231901228,1.5980030680358814
15.0,1,1.6851769158461507,3.084094213707695,0,pedestrian,0.6,0.02915136231901228,1.5980030680358814
17.5,1,1.8449093281538431,3.0887519505923104,0,pedestrian,0.7,0.029151362319012237,1.5980030680358837
20.0,1,2.004641740461535,3.093409687476926,0,pedestrian,0.8,0.029151362319012317,1.5980030680358772
22.5,1,2.1643741527692275,3.098067424361541,0,pedestrian,0.9,0.029151362319009458,1.5980030680358834
25.0,1,2.32410656507692,3.1027251612461564,0,pedestrian,1.0,0.029151362319012237,1.5980030680358837
27.5,1,2.4721488834999965,3.114429075474196,0,pedestrian,1.1,0.07889380309598727,1.4850424119309478
30.0,1,2.612397805999996,3.1308304412645187,0,pedestrian,1.2,0.11641590118540411,1.4120469206863817
32.5,1,2.7526467284999963,3.1472318070548413,0,pedestrian,1.3,0.11641590118540375,1.412046920686383
35.0,1,2.892895650999996,3.163633172845164,0,pedestrian,1.4,0.11641590118540411,1.4120469206863817
37.5,1,3.033144573499996,3.1800345386354865,0,pedestrian,1.5,0.11641590118540375,1.412046920686383
40.0,1,3.1733934959999957,3.196435904425809,0,pedestrian,1.6,0.11641590118540411,1.4120469206863786
42.5,1,3.3136424184999953,3.2128372702161316,0,pedestrian,1.7,0.11641590118540411,1.4120469206863817
45.0,1,3.4538913409999954,3.229238636006454,0,pedestrian,1.8,0.11641590118540375,1.412046920686383
47.5,1,3.5941402634999955,3.245640001796777,0,pedestrian,1.9,0.11641590118540375,1.4120469206863862
50.0,1,3.734389185999995,3.2620413675870994,0,pedestrian,2.0,0.11641590118540411,1.4120469206863786
52.5,1,3.874638108499995,3.278442733377422,0,pedestrian,2.1,0.11641590118540411,1.4120469206863786
55.0,1,4.014887030999995,3.2948440991677446,0,pedestrian,2.2,0.11641590118540338,1.4120469206863875
57.5,1,4.157517947551719,3.3043936409931063,0,pedestrian,2.3,0.06685304373210896,1.4295024346065066
60.0,1,4.309676840310339,3.2865358869586236,0,pedestrian,2.4,-0.11682810003164135,1.5320322458971039
62.5,1,4.46183573306896,3.2686781329241406,0,pedestrian,2.5,-0.11682810003164354,1.5320322458971132
65.0,1,4.613994625827581,3.250820378889658,0,pedestrian,2.6,-0.11682810003164067,1.5320322458971127
67.5,1,4.766153518586202,3.2329626248551753,0,pedestrian,2.7,-0.11682810003164067,1.5320322458971127
70.0,1,4.918312411344822,3.215104870820692,0,pedestrian,2.8,-0.11682810003164354,1.5320322458971198
72.5,1,5.070471304103443,3.1972471167862095,0,pedestrian,2.9,-0.11682810003164067,1.5320322458971127
75.0,1,5.222630196862063,3.179389362751727,0,pedestrian,3.0,-0.11682810003164135,1.5320322458971039
77.5,1,5.374789089620684,3.161531608717244,0,pedestrian,3.1,-0.11682810003164354,1.5320322458971132
80.0,1,5.526947982379305,3.143673854682761,0,pedestrian,3.2,-0.11682810003164067,1.5320322458971127
82.5,1,5.679106875137926,3.125816100648278,0,pedestrian,3.3,-0.11682810003164354,1.5320322458971198
85.0,1,5.8312657678965465,3.1079583466137954,0,pedestrian,3.4,-0.11682810003164067,1.5320322458971127
87.5,1,5.9887452493888835,3.0844317642111134,0,pedestrian,3.5,-0.14829780602399664,1.5922715588317673
90.0,1,6.149771790037032,3.057125962896299,0,pedestrian,3.6,-0.16797540974361283,1.6332529987284208
92.5,1,6.31079833068518,3.029820161581484,0,pedestrian,3.7,-0.16797540974361283,1.6332529987284208
95.0,1,6.471824871333328,3.002514360266669,0,pedestrian,3.8,-0.16797540974361552,1.6332529987284288
97.5,1,6.632851411981476,2.9752085589518544,0,pedestrian,3.9,-0.16797540974361283,1.6332529987284208
100.0,1,6.793877952629623,2.94790275763704,0,pedestrian,4.0,-0.16797540974361375,1.6332529987284121
102.5,1,6.9549044932777715,2.9205969563222247,0,pedestrian,4.1,-0.16797540974361552,1.6332529987284288
105.0,1,7.11593103392592,2.89329115500741,0,pedestrian,4.2,-0.16797540974361283,1.6332529987284135
107.5,1,7.276957574574068,2.8659853536925954,0,pedestrian,4.3,-0.16797540974361283,1.633252998728428
110.0,1,7.437984115222216,2.838679552377781,0,pedestrian,4.4,-0.16797540974361283,1.6332529987284135
112.5,1,7.599010655870364,2.8113737510629657,0,pedestrian,4.5,-0.16797540974361552,1.6332529987284288
115.0,1,7.758638865636358,2.802099019248488,0,pedestrian,4.6,-0.05803683577419614,1.5989742337926123
117.5,1,7.917917492681812,2.7973320548090936,0,pedestrian,4.7,-0.029919531672701193,1.5934994503749003
120.0,1,8.077196119727267,2.7925650903697,0,pedestrian,4.8,-0.02991953167269824,1.5934994503749231
122.5,1,8.236474746772721,2.7877981259303057,0,pedestrian,4.9,-0.029919531672701193,1.5934994503749003
125.0,1,8.395753373818176,2.783031161490912,0,pedestrian,5.0,-0.029919531672698407,1.5934994503749143
127.5,1,8.55503200086363,2.778264197051518,0,pedestrian,5.1,-0.029919531672701193,1.5934994503749143
130.0,1,8.714310627909084,2.773497232612124,0,pedestrian,5.2,-0.029919531672698407,1.5934994503749003
132.5,1,8.873589254954538,2.76873026817273,0,pedestrian,5.3,-0.029919531672701193,1.5934994503749143
135.0,1,9.032867881999994,2.763963303733336,0,pedestrian,5.4,-0.029919531672698074,1.593499450374918
137.5,1,9.192146509045449,2.759196339293942,0,pedestrian,5.5,-0.029919531672701193,1.5934994503749143
140.0,1,9.351425136090903,2.7544293748545483,0,pedestrian,5.6,-0.029919531672698407,1.5934994503749143
142.5,1,9.510703763136357,2.749662410415154,0,pedestrian,5.7,-0.029919531672701193,1.5934994503749003
145.0,1,9.669982390181811,2.7448954459757604,0,pedestrian,5.8,-0.029919531672698407,1.5934994503749143
147.5,1,9.825378957499995,2.746857851177422,0,pedestrian,5.9,0.012627697811197753,1.5540895781276538
150.0,1,9.978187484999994,2.753306502806454,0,pedestrian,6.0,0.042175837028311264,1.5294453630172895
152.5,1,10.130996012499994,2.7597551544354864,0,pedestrian,6.1,0.042175837028314164,1.5294453630172897
155.0,1,10.283804539999993,2.7662038060645187,0,pedestrian,6.2,0.042175837028314164,1.5294453630172762
157.5,1,10.436613067499993,2.772652457693551,0,pedestrian,6.3,0.042175837028314164,1.5294453630172897
160.0,1,10.589421594999992,2.7791011093225833,0,pedestrian,6.4,0.042175837028314164,1.5294453630172762
162.5,1,10.742230122499993,2.7855497609516155,0,pedestrian,6.5,0.04217583702831368,1.5294453630173075
165.0,1,10.895038649999993,2.791998412580648,0,pedestrian,6.6,0.042175837028314164,1.5294453630172897
167.5,1,11.047847177499992,2.79844706420968,0,pedestrian,6.7,0.042175837028314164,1.5294453630172762
170.0,1,11.200655704999992,2.804895715838712,0,pedestrian,6.8,0.042175837028311264,1.5294453630172895
172.5,1,11.353464232499991,2.8113443674677443,0,pedestrian,6.9,0.042175837028314164,1.5294453630172762
175.0,1,11.506272759999993,2.8177930190967766,0,pedestrian,7.0,0.04217583702831368,1.5294453630173075
177.5,1,11.660965228249992,2.821226270364288,0,pedestrian,7.1,0.02219039983669236,1.5473056242237064
180.0,1,11.823193459499992,2.8125979201857167,0,pedestrian,7.2,-0.05313642346071149,1.6245752503749114
182.5,1,11.985421690749993,2.8039695700071454,0,pedestrian,7.3,-0.053136423460710916,1.6245752503749435
185.0,1,12.147649921999992,2.795341219828574,0,pedestrian,7.4,-0.05313642346071149,1.6245752503749114
187.5,1,12.309878153249992,2.7867128696500023,0,pedestrian,7.5,-0.053136423460714226,1.6245752503749258
190.0,1,12.472106384499993,2.778084519471431,0,pedestrian,7.6,-0.053136423460710916,1.6245752503749435
192.5,1,12.634334615749992,2.7694561692928596,0,pedestrian,7.7,-0.05313642346071149,1.6245752503749114
195.0,1,12.796562846999993,2.7608278191142883,0,pedestrian,7.8,-0.053136423460710916,1.6245752503749435
197.5,1,12.958791078249993,2.752199468935717,0,pedestrian,7.9,-0.05313642346071149,1.6245752503749114
200.0,1,13.121019309499992,2.743571118757145,0,pedestrian,8.0,-0.053136423460714226,1.6245752503749258
202.5,1,13.283247540749993,2.734942768578574,0,pedestrian,8.1,-0.053136423460710916,1.6245752503749435
205.0,1,13.445475771999993,2.7263144184000025,0,pedestrian,8.2,-0.05313642346071149,1.6245752503749258
207.5,1,13.592004496999992,2.722015316625809,0,pedestrian,8.3,-0.029331237500297307,1.4659177850817475
210.0,1,13.738533221999992,2.7177162148516154,0,pedestrian,8.4,-0.029331237500297307,1.4659177850817735
212.5,1,13.885061946999992,2.713417113077422,0,pedestrian,8.5,-0.029331237500297307,1.4659177850817735
215.0,1,14.031590671999991,2.7091180113032283,0,pedestrian,8.6,-0.029331237500297307,1.4659177850817735
217.5,1,14.178119396999993,2.7048189095290347,0,pedestrian,8.7,-0.02933123750029695,1.4659177850817913
220.0,1,14.324648121999992,2.700519807754841,0,pedestrian,8.8,-0.029331237500297307,1.4659177850817475
222.5,1,14.471176846999992,2.6962207059806476,0,pedestrian,8.9,-0.029331237500297307,1.4659177850817735
225.0,1,14.617705571999991,2.691921604206454,0,pedestrian,9.0,-0.029331237500297307,1.4659177850817735
227.5,1,14.764234296999991,2.6876225024322604,0,pedestrian,9.1,-0.029331237500297307,1.4659177850817735
230.0,1,14.91076302199999,2.683323400658067,0,pedestrian,9.2,-0.029331237500297307,1.4659177850817735
232.5,1,15.05729174699999,2.6790242988838733,0,pedestrian,9.3,-0.029331237500297307,1.4659177850817475
235.0,1,15.20382047199999,2.6747251971096797,0,pedestrian,9.4,-0.029331237500297307,1.4659177850817735
237.5,1,15.348356983793094,2.665425978482761,0,pedestrian,9.5,-0.064249643307613,1.4483535034096326
240.0,1,15.491565353448266,2.6527933486206923,0,pedestrian,9.6,-0.08798379617523305,1.4376446179958562
242.5,1,15.634773723103438,2.640160718758623,0,pedestrian,9.7,-0.08798379617523613,1.4376446179958566
245.0,1,15.77798209275861,2.627528088896554,0,pedestrian,9.8,-0.08798379617523613,1.437644617995831
247.5,1,15.921190462413783,2.6148954590344853,0,pedestrian,9.9,-0.08798379617523197,1.4376446179958737
250.0,1,16.064398832068953,2.602262829172416,0,pedestrian,10.0,-0.08798379617523722,1.4376446179958389
252.5,1,16.207607201724127,2.5896301993103474,0,pedestrian,10.1,-0.08798379617523197,1.4376446179958737
255.0,1,16.3508155713793,2.5769975694482783,0,pedestrian,10.2,-0.08798379617523505,1.4376446179958742
257.5,1,16.49402394103447,2.5643649395862096,0,pedestrian,10.3,-0.08798379617523415,1.437644617995813
260.0,1,16.637232310689644,2.5517323097241404,0,pedestrian,10.4,-0.08798379617523505,1.4376446179958742
262.5,1,16.780440680344814,2.5390996798620717,0,pedestrian,10.5,-0.08798379617523415,1.4376446179958384
0.0,2,2.4918255979999966,3.1306341356000025,0,pedestrian,0.0,0.1750111438249354,0.0
2.5,2,2.6175524772187466,3.1528651761312525,0,pedestrian,0.1,0.1750111438249354,1.2767719969198978
5.0,2,2.7432793564374967,3.1750962166625025,0,pedestrian,0.2,0.1750111438249354,1.2767719969198978
7.5,2,2.8690062356562462,3.1973272571937525,0,pedestrian,0.3,0.175011143824936,1.276771996919894
10.0,2,2.9947331148749963,3.2195582977250026,0,pedestrian,0.4,0.1750111438249354,1.2767719969198974
12.5,2,3.1204599940937463,3.2417893382562526,0,pedestrian,0.5,0.1750111438249354,1.2767719969198983
15.0,2,3.246186873312496,3.2640203787875026,0,pedestrian,0.6,0.175011143824936,1.276771996919894
17.5,2,3.371913752531246,3.2862514193187526,0,pedestrian,0.7,0.1750111438249354,1.2767719969198983
20.0,2,3.497640631749996,3.3084824598500027,0,pedestrian,0.8,0.1750111438249354,1.2767719969198967
22.5,2,3.623367510968746,3.3307135003812527,0,pedestrian,0.9,0.1750111438249354,1.2767719969198983
25.0,2,3.749094390187496,3.3529445409125027,0,pedestrian,1.0,0.1750111438249354,1.2767719969198983
27.5,2,3.8748212694062456,3.3751755814437527,0,pedestrian,1.1,0.175011143824936,1.2767719969198925
30.0,2,4.000548148624995,3.3974066219750028,0,pedestrian,1.2,0.175011143824936,1.2767719969198954
32.5,2,4.126365154638885,3.418061775205558,0,pedestrian,1.3,0.1627167704729728,1.2750119355236167
35.0,2,4.252542667833329,3.432413379233336,0,pedestrian,1.4,0.1132546544162824,1.2699107596246428
37.5,2,4.378720181027774,3.446764983261114,0,pedestrian,1.5,0.11325465441628586,1.2699107596246406
40.0,2,4.504897694222217,3.4611165872888914,0,pedestrian,1.6,0.11325465441628318,1.269910759624631
42.5,2,4.631075207416662,3.475468191316669,0,pedestrian,1.7,0.1132546544162824,1.2699107596246428
45.0,2,4.757252720611106,3.489819795344447,0,pedestrian,1.8,0.11325465441628586,1.2699107596246406
47.5,2,4.883430233805551,3.5041713993722245,0,pedestrian,1.9,0.1132546544162824,1.2699107596246428
50.0,2,5.009607746999995,3.518523003400002,0,pedestrian,2.0,0.1132546544162824,1.26991075962464
52.5,2,5.13578526019444,3.53287460742778,0,pedestrian,2.1,0.11325465441628586,1.2699107596246406
55.0,2,5.261962773388884,3.5472262114555577,0,pedestrian,2.2,0.1132546544162824,1.26991075962464
57.5,2,5.3881402865833286,3.5615778154833357,0,pedestrian,2.3,0.11325465441628586,1.2699107596246462
60.0,2,5.514317799777773,3.5759294195111133,0,pedestrian,2.4,0.1132546544162824,1.26991075962464
62.5,2,5.640495312972217,3.590281023538891,0,pedestrian,2.5,0.11325465441628318,1.269910759624631
65.0,2,5.766672826166661,3.604632627566669,0,pedestrian,2.6,0.11325465441628586,1.2699107596246406
67.5,2,5.892850339361106,3.6189842315944465,0,pedestrian,2.7,0.1132546544162824,1.26991075962464
70.0,2,6.020830388458328,3.6343145846083353,0,pedestrian,2.8,0.11921899733131716,1.2889496766925383
72.5,2,6.149261071531244,3.6498896248687522,0,pedestrian,2.9,0.12068263743320112,1.2937164385478543
75.0,2,6.277691754604161,3.6654646651291687,0,pedestrian,3.0,0.12068263743319689,1.2937164385478626
77.5,2,6.406122437677078,3.6810397053895856,0,pedestrian,3.1,0.12068263743320112,1.2937164385478543
80.0,2,6.534553120749994,3.696614745650002,0,pedestrian,3.2,0.12068263743319772,1.293716438547854
82.5,2,6.662983803822911,3.712189785910419,0,pedestrian,3.3,0.1206826374332003,1.2937164385478688
85.0,2,6.791414486895827,3.7277648261708354,0,pedestrian,3.4,0.12068263743319772,1.293716438547854
87.5,2,6.9198451699687435,3.7433398664312523,0,pedestrian,3.5,0.12068263743320112,1.2937164385478543
90.0,2,7.048275853041661,3.7589149066916687,0,pedestrian,3.6,0.12068263743319689,1.2937164385478626
92.5,2,7.176706536114577,3.7744899469520856,0,pedestrian,3.7,0.12068263743320112,1.2937164385478543
95.0,2,7.305137219187493,3.790064987212502,0,pedestrian,3.8,0.12068263743319772,1.2937164385478597
97.5,2,7.43356790226041,3.805640027472919,0,pedestrian,3.9,0.1206826374332003,1.293716438547863
100.0,2,7.561998585333327,3.8212150677333354,0,pedestrian,4.0,0.12068263743319772,1.293716438547854
102.5,2,7.690429268406243,3.8367901079937523,0,pedestrian,4.1,0.12068263743320112,1.2937164385478601
105.0,2,7.81885995147916,3.8523651482541688,0,pedestrian,4.2,0.12068263743319689,1.2937164385478568
107.5,2,7.947290634552077,3.8679401885145857,0,pedestrian,4.3,0.1206826374332003,1.2937164385478688
110.0,2,8.075721317624993,3.883515228775002,0,pedestrian,4.4,0.12068263743319854,1.2937164385478392
112.5,2,8.20415200069791,3.899090269035419,0,pedestrian,4.5,0.1206826374332003,1.2937164385478688
115.0,2,8.332582683770827,3.9146653092958354,0,pedestrian,4.6,0.12068263743319689,1.293716438547868
117.5,2,8.459228856299994,3.9247940931933356,0,pedestrian,4.7,0.07980715513554679,1.270505619016682
120.0,2,8.584685355133326,3.931292039515558,0,pedestrian,4.8,0.05174817662014448,1.2562466479925178
122.5,2,8.71014185396666,3.93778998583778,0,pedestrian,4.9,0.05174817662014022,1.2562466479925243
